Title,Avg Rating,Num Ratings
4897,6.06,280
2785,7.66,64
1836,7.29,63
11483,6.13,220
10929,5.92,357
1613,5.81,648
12978,7.23,71
7754,5.96,308
103,6.99,79
7255,6.17,195
3960,8.15,47
15184,6.33,171
11172,6.74,96
7117,6.91,83
8384,6.09,240
12000,6.64,110
2867,6.06,275
11241,7.37,77
7781,6.1,223
933,7.07,70
3185,6.14,218
10390,6.9,87
2705,6.14,202
19741,6.51,141
6521,6.05,233
3892,6.29,182
8279,8.0,67
17223,6.0,266
1704,6.31,149
19751,6.68,118
11368,6.27,199
18131,6.49,138
11650,6.15,282
16363,6.5,140
7114,5.85,448
14943,5.91,470
15699,5.97,322
6064,6.94,85
8880,7.47,65
7293,6.23,174
17294,6.0,353
2959,6.04,241
16249,6.74,126
11354,6.41,151
9268,6.34,141
20158,6.56,135
19281,5.87,465
20138,7.95,54
7945,6.68,96
8764,6.8,82
16868,6.34,140
11456,6.11,302
17308,6.41,124
10767,6.88,88
10868,6.16,196
12469,6.15,231
4115,6.21,202
9694,6.15,247
13118,6.67,120
14194,6.28,186
3952,6.31,138
5707,6.96,82
15762,6.18,167
6497,7.76,49
10657,6.0,251
4526,6.23,197
8278,6.44,116
981,7.55,69
16732,6.65,123
19110,5.83,501
12443,6.32,145
1358,6.26,167
12946,6.5,108
14231,6.99,82
5613,5.76,603
3117,7.94,60
17458,6.46,152
9319,5.83,469
1884,6.09,219
2825,7.13,94
17212,5.88,455
14100,6.34,136
20348,5.84,435
6382,5.94,314
6698,6.51,110
10864,5.98,290
7221,6.44,128
5143,7.07,101
15593,6.69,100
14309,6.03,308
6249,6.65,100
6243,6.69,94
11957,7.09,67
7985,6.5,124
14027,6.8,92
12683,6.24,171
17722,6.19,205
442,6.14,194
8734,5.87,577
10227,6.09,244
2777,6.34,130
12128,6.15,203
11834,6.21,207
10850,6.28,150
9309,6.67,98
13510,6.05,222
16338,6.45,112
7986,6.35,142
5935,6.7,89
4988,6.21,187
5298,5.86,484
18526,6.48,118
12252,6.43,146
11504,5.82,535
6632,6.87,81
16937,6.33,142
5576,6.35,132
18990,6.18,169
14242,6.1,209
8010,8.59,36
7547,5.83,549
12220,7.11,66
9195,6.78,80
12313,6.07,219
14039,6.43,144
15776,5.87,446
10703,5.94,341
14216,7.25,57
3420,7.01,91
13369,6.56,97
71,5.77,1233
19239,6.02,242
5417,6.16,182
19236,7.8,49
10297,6.26,156
15384,6.08,221
10457,6.18,171
4434,6.5,110
8602,7.95,38
14072,6.24,176
16322,6.14,251
10174,7.01,86
6760,6.51,122
10278,6.88,74
272,5.97,276
7360,5.81,510
10247,5.98,268
18076,5.81,887
15194,7.03,66
13696,6.09,217
2579,6.36,119
14393,7.31,61
1938,7.01,65
15685,6.03,232
7709,6.28,124
7914,5.78,898
168,6.58,100
12969,7.12,63
19718,6.53,108
17172,7.04,67
112,7.5,51
7783,6.55,121
15688,5.98,274
19770,6.7,105
662,6.77,87
4931,6.32,132
16990,6.16,180
7585,5.86,387
14453,5.74,960
3041,6.11,196
11041,6.17,167
7239,6.41,113
7152,7.02,64
16731,6.55,113
11562,5.94,281
15029,6.64,96
20184,5.91,349
15567,6.84,79
9241,6.44,138
19351,6.27,155
4477,5.7,6674
19846,6.22,159
5132,5.91,307
8103,5.87,304
3026,6.11,212
9785,6.03,259
12983,6.35,144
12026,8.3,37
15161,6.34,141
10341,6.55,114
16661,7.6,51
14617,6.43,118
17324,6.77,83
4470,5.85,420
19771,5.8,593
3781,6.8,79
17617,6.17,192
1884,6.32,132
7693,5.91,316
15795,6.29,139
18081,5.85,568
14913,7.06,67
8488,6.21,182
1161,6.77,80
12591,6.4,116
1851,6.1,186
8076,5.87,409
2160,7.36,53
14139,6.84,91
9711,6.44,135
7440,5.84,386
3575,6.19,151
20602,6.66,94
18024,7.22,62
1367,6.52,106
15323,6.43,108
19277,6.32,122
2935,6.01,225
9277,6.75,92
8995,6.39,118
14003,6.25,177
11893,6.55,109
15251,7.29,64
17584,6.04,234
8570,6.29,142
10731,6.3,143
8585,7.24,62
14197,6.12,184
1685,6.48,120
4054,5.83,513
16379,7.28,54
14575,6.46,117
13159,6.08,198
19543,6.5,175
6867,5.74,641
13905,6.3,148
8477,6.1,174
7934,6.68,93
4557,7.02,71
15824,5.74,730
20329,6.02,224
9400,6.16,160
12261,6.52,94
9750,6.28,142
6249,5.81,490
19734,7.0,62
8056,6.35,138
7352,6.7,81
14001,7.02,103
9148,6.8,89
8088,7.38,56
7903,6.06,235
4244,7.11,106
2718,7.11,68
8409,5.94,331
10750,7.45,55
14007,5.78,544
3855,6.18,182
12378,5.84,398
18474,8.06,47
8694,6.11,188
19207,5.68,2194
13774,7.17,64
4832,6.24,150
18906,6.29,131
10946,6.56,89
7473,6.14,164
8361,6.25,147
1249,6.07,218
13620,6.87,70
17404,6.63,89
18008,6.12,205
835,6.24,135
5396,6.3,133
9473,6.79,75
230,6.02,301
16130,6.5,102
14572,6.83,89
3117,6.48,100
12488,7.35,61
9990,7.74,45
704,7.42,56
19503,6.76,84
17076,6.78,101
2763,6.31,119
65,6.0,466
8598,6.03,198
20502,6.73,83
15883,7.3,55
18699,5.97,223
1764,6.31,133
14434,5.99,305
5022,6.76,83
3008,6.21,140
2895,6.21,175
7930,6.71,82
20100,6.13,181
2583,7.39,52
9281,6.63,93
5702,6.33,136
993,5.94,280
18597,7.28,58
7565,7.25,75
15455,6.67,86
5869,6.21,163
2500,5.81,625
4144,5.81,449
14246,5.98,241
16526,7.22,60
7050,5.7,12173
20120,6.85,67
1594,6.31,133
18726,7.61,60
4700,5.91,360
6606,6.12,164
1570,6.23,146
2166,7.21,54
14061,6.76,86
5997,6.31,133
15866,6.37,110
6887,6.19,140
9063,6.78,78
7741,6.38,114
10461,6.1,291
841,6.59,93
9436,6.45,105
7208,6.27,135
17626,5.76,529
12001,6.5,101
108,7.51,46
11947,6.48,103
7307,7.21,56
6333,6.29,138
6367,7.02,63
2832,6.35,115
3697,6.37,222
10198,6.16,169
11812,7.49,47
4428,6.27,124
9912,6.81,75
16939,7.61,50
7476,5.71,861
9717,5.98,251
14142,6.18,178
18683,6.35,130
15565,6.63,100
10286,6.32,134
15185,5.84,354
6318,5.71,806
11924,7.75,41
14940,6.89,74
17882,6.2,191
2163,7.58,43
4654,7.39,50
11199,5.67,5691
20221,5.8,413
12863,6.96,64
8597,7.38,69
11517,5.9,335
10308,6.02,201
4298,8.58,31
11,7.77,37
2581,7.91,40
11265,5.91,259
8932,7.47,43
13997,6.08,186
1088,6.34,101
19773,5.69,2076
11879,6.5,102
18496,6.69,79
11612,6.39,111
5284,6.61,81
4932,5.91,276
20294,7.27,58
1457,6.01,226
3673,6.24,149
12988,6.6,86
17335,6.09,231
4109,6.81,70
5255,5.87,373
9836,6.14,252
17934,7.91,39
5623,5.68,1360
9286,6.09,194
885,6.51,101
8682,5.86,348
5200,6.3,127
18404,6.16,143
563,6.2,160
17306,6.11,161
10985,6.25,142
11936,6.29,113
9187,6.64,78
15691,6.94,78
17305,6.82,70
1030,6.41,106
9786,6.33,116
5158,6.8,69
6152,7.18,70
14124,6.27,122
9222,6.95,60
609,6.15,194
15869,6.39,133
17846,6.32,107
2182,5.93,307
6181,7.04,71
5893,6.34,133
7635,5.73,757
9259,7.29,51
8522,7.84,63
18378,5.94,224
6572,5.74,649
3468,5.83,332
162,7.15,50
3751,5.93,294
7365,6.25,139
18639,6.28,123
6901,6.0,182
652,6.96,66
15312,6.1,182
560,6.18,145
659,6.31,144
12493,6.75,82
17807,6.01,196
5167,6.22,142
5727,6.16,143
15266,6.03,223
18229,6.25,131
8761,5.92,262
11375,5.7,737
5789,5.87,326
2710,6.91,75
4009,6.41,140
11230,5.97,342
2505,7.82,52
18065,6.05,201
9989,6.83,73
20366,6.58,73
13402,5.98,233
17157,7.35,52
14932,6.63,77
13055,5.9,263
3388,5.79,472
14192,6.48,108
11247,6.11,183
1205,6.07,178
12420,8.01,35
6518,5.86,302
18493,6.98,87
2043,6.01,199
13033,6.74,73
6255,5.87,339
2971,6.05,164
5159,6.52,94
11193,7.26,54
12263,6.4,101
10958,5.97,199
19114,5.85,316
14521,6.18,146
8701,7.34,58
14910,6.91,61
9616,6.41,130
2159,7.61,42
10258,5.85,290
3810,5.99,185
9371,6.6,78
15996,6.38,103
7855,6.04,216
15379,5.88,257
3033,5.89,247
8744,6.52,81
8700,6.55,88
9781,7.19,61
2042,6.32,160
7343,6.13,142
12361,6.16,133
20103,6.97,68
7933,6.84,68
1940,6.38,102
7935,6.81,70
19575,6.31,128
8227,6.84,106
6125,6.48,88
5502,6.47,85
10813,6.27,112
16414,5.75,655
18804,5.93,292
3144,6.06,156
13498,6.35,103
10554,6.12,214
10531,6.03,190
681,7.21,68
4816,8.07,71
13170,6.31,104
14576,6.72,70
4116,7.28,50
17003,6.44,101
7378,5.93,237
718,6.03,171
19180,6.43,96
15581,7.8,42
4376,6.36,102
12188,6.33,134
5741,6.14,181
7639,6.87,64
16715,5.82,425
4933,6.74,72
19280,6.17,157
12960,6.19,140
10421,6.22,129
11121,6.46,92
8709,7.1,54
11386,5.84,303
12357,6.53,93
14401,6.15,143
20071,6.62,77
17607,5.82,375
12246,6.94,61
2621,6.76,66
1977,7.82,39
5107,6.23,114
9960,6.55,79
17890,5.7,687
16951,6.17,127
7584,6.01,162
7830,5.73,618
15224,6.56,83
14843,5.93,296
12424,6.63,72
11271,6.83,63
5726,6.4,97
13385,5.68,1469
19604,5.94,251
2152,6.19,134
4371,5.82,321
14421,5.92,268
20128,6.24,120
10656,5.84,343
19336,7.43,48
20193,6.88,64
5608,6.84,61
13516,6.82,60
8609,6.13,139
15038,7.62,39
4839,7.58,47
5775,5.94,243
4672,5.78,453
19657,6.02,285
14667,7.72,41
18401,6.07,177
12802,5.94,223
11854,5.96,281
15350,7.24,61
14028,5.85,274
8136,7.89,39
5768,5.98,204
4360,5.88,228
15845,6.48,98
1812,7.15,46
7078,5.82,308
9194,6.16,138
3502,5.99,187
10701,6.21,128
4460,6.29,109
17315,6.21,144
3885,5.97,186
8048,6.05,212
2623,6.34,100
6931,6.83,59
4302,6.8,60
2830,6.26,108
4010,5.72,539
7978,6.72,68
12007,6.13,130
8725,6.7,71
20223,6.8,61
9153,6.29,111
1948,7.57,63
20347,5.84,773
7678,6.26,109
6898,6.8,86
11495,5.84,280
18565,5.89,235
13048,6.78,71
2475,5.92,244
12995,6.17,123
2752,5.82,338
6,7.85,37
4848,6.89,65
10726,5.88,234
8127,5.97,239
6057,5.89,235
12599,6.98,54
13762,6.84,72
357,6.61,70
19742,7.62,42
9923,6.23,107
2577,6.98,53
10422,6.64,62
9301,6.17,124
7532,6.62,76
13793,6.07,169
4313,6.17,122
14883,6.02,169
17048,5.74,477
9428,6.41,206
17492,6.7,72
10986,6.15,125
1881,6.35,94
6132,6.28,140
3400,5.93,245
5587,5.88,249
13763,6.04,149
9402,6.16,125
5001,7.25,44
13558,6.43,92
12971,7.18,46
13970,6.74,61
1857,7.81,31
15104,6.74,67
4090,6.16,123
5084,6.49,105
8745,6.15,152
7951,6.19,116
4815,7.32,56
4366,7.05,51
5700,6.92,63
7025,6.12,134
12144,7.95,48
9082,6.42,92
12171,6.7,79
8787,6.04,194
9149,6.87,57
2085,6.18,148
9216,5.9,285
13777,6.48,85
14934,5.86,255
9154,6.63,65
12618,6.81,71
15332,6.29,99
1800,6.61,66
1664,7.03,50
16438,7.41,47
10181,5.96,209
6135,6.19,104
15726,6.7,62
19333,6.84,66
2507,6.27,110
3648,5.75,625
5103,6.11,124
15709,6.51,87
17217,7.12,44
9341,6.86,54
13353,6.27,97
13704,6.29,116
6242,6.3,94
15482,6.54,73
4976,6.13,141
18140,7.07,57
14233,5.86,272
8536,6.25,132
881,5.83,306
6425,6.71,66
6177,6.81,62
16989,5.99,159
1378,6.52,95
19928,6.12,152
12123,7.11,43
13001,6.12,160
16351,6.24,111
2957,5.74,474
17282,6.56,79
17810,6.68,78
8539,7.39,44
19529,7.16,50
5687,6.5,80
671,6.2,149
14084,7.32,47
2467,7.26,44
9232,6.17,141
17183,6.39,89
2165,7.36,42
3110,6.66,64
9280,7.18,48
2164,7.0,51
2298,5.9,213
17119,6.44,92
2582,6.57,73
19517,5.87,206
2441,6.0,178
4874,5.94,207
9524,6.12,139
19464,7.58,33
12287,6.3,120
13104,6.51,118
16667,7.42,36
8966,6.16,124
14228,6.02,160
11799,6.61,65
13532,5.73,648
16364,7.93,39
12795,6.06,153
17553,5.85,346
245,7.38,42
4722,7.8,33
14341,7.89,33
2170,7.07,47
2349,6.81,57
13212,5.92,245
2173,7.1,50
111,6.55,71
8098,7.6,42
11235,5.86,231
7702,6.88,60
10889,7.6,38
16594,5.8,347
10850,7.03,47
19764,7.34,45
10694,6.16,122
20412,6.44,76
3504,6.67,77
2002,6.36,91
10949,5.87,230
13080,5.89,230
9421,6.74,63
17005,7.23,42
800,6.27,104
2861,6.64,64
4299,6.45,74
2798,6.35,85
6689,7.09,43
13938,6.81,53
13964,6.57,64
4088,6.0,154
2150,6.77,59
5225,6.19,111
16749,6.51,69
12333,6.12,118
8779,6.01,149
15366,6.77,77
18729,6.51,74
15828,6.11,151
2023,6.91,69
9060,6.18,106
13397,6.16,113
13691,6.26,112
9569,5.93,224
15844,7.75,60
9966,6.11,190
1700,6.23,106
15313,6.14,131
415,6.74,52
10861,5.85,233
18746,6.4,82
19455,6.88,61
7131,6.09,182
11938,5.87,257
3641,6.88,50
2280,5.83,369
15392,6.72,73
14557,5.99,165
13430,6.01,203
3574,6.21,103
20056,6.07,182
7875,6.76,60
16984,6.52,83
11312,5.95,190
7280,6.58,102
7434,6.26,135
1336,6.15,119
5536,5.87,324
10841,6.76,67
4138,6.42,80
7808,7.23,84
18759,7.03,56
14769,6.95,46
14060,6.56,63
5535,6.23,101
19492,5.88,201
1652,6.99,46
9145,6.56,77
8910,6.36,84
3423,6.13,219
3660,8.14,57
314,6.01,178
19364,6.33,94
18139,7.07,55
19548,7.14,59
11344,5.88,261
15549,5.81,665
5897,5.92,289
18171,5.99,181
14033,6.2,127
4665,6.52,65
889,6.57,62
12944,6.83,64
15624,6.75,58
828,6.03,145
20206,5.99,154
5695,7.24,37
333,6.97,55
11498,6.46,71
7918,5.8,313
13958,6.36,99
11343,6.86,62
7431,6.93,45
20405,6.24,92
16446,7.62,36
7071,5.76,388
218,6.08,170
4790,5.73,487
3672,6.02,155
5118,7.25,45
1651,6.6,61
10260,6.39,80
15349,6.08,153
16735,6.19,110
15348,6.38,75
9284,6.11,120
16827,6.45,71
328,6.66,69
12310,5.76,270
14542,6.15,154
2156,7.45,36
1862,7.43,35
9627,6.34,86
7869,6.04,133
18079,6.82,73
7129,6.65,66
14355,6.3,109
16240,7.01,47
17828,5.97,180
14825,5.83,283
3158,7.59,61
5683,6.09,153
19838,6.26,117
9387,6.53,65
5571,5.78,404
2919,5.93,177
4336,6.0,148
4888,6.2,104
6454,7.31,62
2239,6.35,101
12315,5.72,603
20313,6.91,50
15158,6.06,150
16915,6.49,71
1879,7.13,38
15964,6.34,89
9982,6.31,80
11816,6.54,65
16468,6.62,81
11469,6.15,110
8719,6.54,61
8805,7.0,68
5978,5.95,157
5418,6.05,146
15205,5.7,408
19357,7.8,30
15858,5.97,178
2892,7.58,76
18872,5.92,203
12803,5.98,172
1640,6.19,105
4202,6.8,57
8248,7.14,46
11134,5.91,206
19103,5.98,163
16268,7.28,35
9091,6.25,118
10989,6.19,125
4335,6.48,69
3877,7.34,35
19536,6.92,49
5927,7.68,33
9573,6.13,110
12612,7.45,36
8541,6.03,144
6574,6.51,65
11823,6.64,57
868,7.17,41
73,5.77,596
5868,6.55,67
4511,5.7,383
9042,6.44,85
13019,6.67,58
10627,6.61,57
17746,6.37,72
5671,6.87,57
15504,6.08,117
7580,5.81,265
8848,5.85,230
10926,6.13,110
19753,5.8,362
898,7.54,31
3923,6.37,96
2904,6.76,51
1582,6.23,98
14226,7.62,45
2161,7.29,36
12003,7.53,32
10269,6.41,75
11331,6.39,72
6129,6.25,92
16431,5.73,411
14778,6.14,116
9847,5.8,252
12691,6.11,107
1999,6.77,53
15301,6.27,107
13500,5.91,181
10746,5.94,166
9048,6.54,66
16776,6.19,101
3679,6.86,55
6226,6.84,66
13065,6.19,97
515,6.12,110
7900,6.35,83
13976,6.34,94
5176,6.12,123
4199,5.88,200
11818,5.73,435
2944,8.25,40
13290,6.27,116
2301,7.24,42
1285,5.82,307
15927,6.18,108
593,6.29,87
11475,7.09,40
1886,7.18,35
19890,5.87,184
971,5.99,175
7533,6.27,91
12984,6.47,78
15639,5.91,168
15725,6.4,78
658,6.62,66
7902,7.67,30
4456,5.9,186
9885,6.04,125
9074,5.93,154
13671,7.13,39
604,5.99,169
12646,6.2,86
14911,6.98,44
17345,7.49,35
8095,6.15,145
5562,5.68,479
6160,6.17,104
17400,7.29,35
8249,6.01,145
9057,7.07,37
3109,6.34,128
12916,5.91,183
11119,5.74,312
1628,5.85,377
6146,5.95,157
10527,6.19,130
13113,6.95,40
20072,6.04,155
7899,6.3,79
612,5.88,180
8826,6.65,61
3642,6.3,81
19796,6.22,96
1848,6.14,100
3464,5.7,648
13841,6.82,44
3878,6.8,50
11584,6.17,114
7358,6.11,117
11958,6.01,145
7831,5.94,202
1937,6.93,48
19463,7.44,36
9413,6.4,81
4201,6.34,78
701,5.96,136
4552,6.1,145
15172,6.47,60
18450,5.84,195
6750,6.59,57
19310,6.82,44
3772,7.06,36
20220,5.83,260
6753,5.87,213
10594,6.92,51
9044,6.62,75
64,5.97,151
2435,6.68,48
7577,7.36,33
13817,5.66,1911
9379,7.32,35
4033,6.05,124
15186,7.02,39
9616,7.34,52
8404,5.88,213
974,7.14,41
3577,6.31,93
9097,6.39,65
7224,6.54,63
6258,6.27,69
13975,6.98,49
11900,6.68,56
1812,6.69,56
10555,6.22,130
11154,6.35,75
12118,6.43,61
4667,6.79,43
12329,7.2,39
12315,6.95,38
8911,6.07,109
20117,6.35,67
6377,5.84,310
15811,6.83,44
20005,8.11,32
4880,7.45,37
19702,5.78,232
8936,5.97,101
14209,6.14,105
13678,5.81,224
86,6.81,61
19467,6.65,51
17388,5.78,633
6899,6.3,70
8836,6.84,49
11813,5.68,483
13154,6.75,64
2400,5.8,288
12550,6.81,42
19317,5.84,202
4537,6.77,47
5693,6.92,38
7080,6.46,63
14861,6.07,105
17187,6.41,73
3421,5.9,271
1162,5.94,187
13892,8.5,32
14041,8.27,30
3821,5.91,178
15559,6.33,76
15990,6.26,95
9468,6.19,89
3453,6.99,67
16795,6.39,81
13824,6.16,106
3415,5.94,137
19739,6.27,83
3,7.38,32
9071,7.09,38
11838,5.7,397
14412,6.57,60
18155,6.32,67
19892,5.73,279
16225,6.2,116
9035,7.51,37
13682,5.77,262
9612,5.81,283
8812,5.79,239
4172,6.83,43
12973,5.98,189
14539,6.0,206
18599,7.08,35
14921,6.08,111
1635,5.73,325
5293,5.91,161
18645,6.63,51
19218,7.16,34
7508,6.09,107
15553,6.09,107
8299,6.4,62
12365,6.84,49
5414,6.35,64
2489,6.76,43
9323,6.93,49
17026,5.81,217
4656,5.83,242
211,6.2,85
2948,6.43,58
7264,6.29,69
9249,6.23,74
5545,5.83,205
7569,5.93,148
5554,7.2,33
19794,6.21,88
8823,5.99,117
14068,7.23,30
15767,5.96,153
9292,6.59,50
16609,5.97,137
9685,5.96,140
4060,6.12,118
2179,6.45,63
2345,6.44,59
12744,6.17,94
18595,5.83,182
1862,5.93,157
13142,6.33,64
19143,6.34,93
6162,5.82,252
10308,5.77,332
5609,6.21,80
13279,7.11,38
14791,6.5,62
3870,5.75,301
13729,6.02,118
2086,5.96,126
7245,6.03,111
17303,6.72,47
9425,6.23,74
8023,6.7,64
1702,6.42,68
17850,6.02,134
14455,5.89,146
2180,6.53,59
18600,5.95,179
8711,6.4,65
17779,6.8,43
18925,7.16,32
5510,6.22,87
18831,5.93,192
9521,6.25,66
11832,6.39,64
13363,6.65,53
9860,6.74,41
8824,6.09,106
19527,5.73,349
5679,6.06,129
3645,7.55,31
12166,6.45,59
8716,6.3,79
8785,5.86,155
19129,6.27,71
15826,6.01,120
20178,6.82,43
16390,5.78,379
8979,6.26,72
10709,6.4,85
6142,6.32,69
13066,6.13,101
20113,6.15,156
17805,6.75,44
12381,5.86,230
12832,5.85,175
17181,6.92,36
2812,5.75,287
14360,6.52,51
7912,6.36,66
17386,7.27,38
10982,6.34,68
4574,6.38,68
13113,6.54,54
5145,6.17,77
10106,5.94,146
1315,6.21,70
9975,5.71,320
12139,6.33,72
19920,6.01,103
19701,5.78,228
1841,6.16,88
4024,5.63,12346
12571,5.85,174
2035,7.41,48
592,6.03,115
19722,6.88,39
1986,5.84,173
8253,6.42,64
20330,6.01,107
7818,5.85,167
14884,6.75,44
3153,5.78,339
12870,6.35,53
10916,6.54,55
4896,6.6,47
4377,6.4,77
13607,6.08,97
11937,6.87,54
5939,7.23,34
18555,5.97,150
16931,5.74,318
3841,6.28,64
10251,7.05,35
4064,7.18,34
680,5.94,119
12528,6.02,114
12356,6.5,53
3446,5.87,159
2981,6.95,34
16156,5.74,402
12774,5.97,133
16822,6.39,55
7663,6.15,83
8813,6.13,99
8008,6.99,32
14841,6.05,154
4773,6.0,105
3654,6.74,43
7806,6.67,41
19715,6.52,49
7939,6.72,43
13791,6.58,44
19330,6.71,47
5635,6.34,74
18968,5.89,159
19074,5.89,167
17188,6.21,69
1856,5.94,214
12781,5.9,163
12638,6.37,60
10361,6.29,65
1925,5.87,158
5581,6.83,88
1699,5.79,193
20123,5.96,125
18421,5.83,198
8132,5.94,107
4908,5.9,143
2764,5.85,207
4801,6.11,91
2894,6.26,84
5154,7.15,31
9772,5.97,109
20569,7.03,48
5035,6.47,49
9566,6.27,62
13717,5.85,162
13830,6.83,38
11878,6.7,39
11192,7.46,39
9150,6.01,134
5037,6.64,41
15228,5.92,122
16244,6.96,39
10549,6.12,75
15315,6.29,77
9181,6.41,64
15544,5.97,122
4894,6.73,49
1593,5.94,129
7040,6.24,65
6773,5.78,227
14706,6.07,115
460,6.11,119
17606,6.36,77
7814,7.39,40
18157,5.89,152
5590,6.06,87
2434,6.51,50
2485,6.51,46
6703,6.33,57
20210,6.05,93
14766,5.98,117
2024,7.11,33
10158,6.47,55
7955,5.88,195
902,6.17,89
14765,6.32,60
12513,6.44,74
674,7.3,35
17309,6.86,39
14405,6.31,62
9402,6.41,53
5039,5.98,104
19393,6.16,99
8291,6.07,92
2171,6.81,38
17419,5.71,426
10506,6.91,32
7502,5.78,377
6561,6.01,108
5278,5.93,169
2218,6.06,98
11191,6.05,94
13813,6.26,83
2968,6.88,38
13509,6.62,56
8714,6.4,60
12258,6.32,65
13166,6.2,66
7874,6.21,74
9189,6.28,64
12168,7.2,61
11923,6.07,93
11464,6.72,45
10504,6.09,83
1767,5.94,137
1253,6.37,47
12355,5.77,198
19817,6.61,42
5156,6.6,45
2626,6.44,53
1899,6.47,48
13492,6.85,42
20328,5.8,195
19171,6.22,86
13319,6.94,64
13957,5.88,187
15966,6.04,93
4004,5.89,143
20111,6.58,45
14791,6.46,60
10920,5.8,211
9723,6.85,35
8532,5.76,226
6154,6.09,104
5896,6.08,106
3767,5.82,233
11911,6.03,107
4171,5.85,138
13609,5.89,140
14511,6.07,82
3181,5.85,142
20364,6.79,34
13939,6.81,38
344,6.51,59
1945,5.78,185
14361,6.05,90
15479,5.68,356
5553,6.13,101
9715,7.12,49
5963,6.43,52
13890,6.38,50
20189,6.48,48
2947,6.14,72
20093,5.9,129
16836,6.02,89
8877,6.56,41
14595,6.75,38
6851,6.33,53
4517,6.37,48
1041,5.85,137
205,6.91,34
11520,7.17,51
11468,6.35,51
10293,6.23,78
5017,6.1,79
15498,6.14,83
9328,6.38,60
9032,6.27,92
11565,5.79,162
17257,6.51,52
14904,6.23,86
3173,5.67,317
572,6.15,96
2571,6.48,46
8359,6.04,98
17067,6.05,82
3737,6.69,41
15066,6.7,46
18200,5.84,143
11477,6.24,65
2966,6.55,48
6785,6.69,37
18166,5.92,115
6139,6.75,36
9297,5.66,387
20581,6.15,75
9326,6.66,40
4535,5.76,214
15337,5.82,224
4151,5.69,316
13143,6.1,83
10096,6.88,30
13090,5.69,350
3779,6.0,77
18348,6.0,96
6767,5.69,400
14923,5.86,252
4819,5.8,249
3744,7.03,43
20052,5.83,124
16496,5.76,265
352,6.45,52
4048,5.87,217
5503,6.86,38
739,5.98,91
13959,6.36,56
8023,6.4,55
13302,6.0,103
2817,6.28,61
684,6.59,41
5607,5.68,950
15813,5.75,284
2762,6.81,31
1073,5.9,111
11548,6.31,51
17138,6.53,43
18186,5.96,133
5227,5.93,112
11367,5.7,694
15035,5.74,266
18982,6.24,49
13147,6.7,37
5760,5.8,194
1448,6.54,39
19411,6.71,37
1001,6.79,36
9702,5.61,885
5196,5.77,189
3638,5.88,210
3588,6.83,30
3118,6.7,33
6793,6.1,70
20045,6.55,41
16472,6.06,76
7033,6.14,65
4122,6.31,57
7235,6.3,54
14128,5.8,191
16639,6.21,79
12776,6.21,58
16624,6.68,39
14559,6.64,39
15792,5.81,155
20190,6.59,40
15771,6.41,44
10822,7.03,42
12042,5.82,155
15141,6.12,73
12245,6.07,80
9084,6.56,39
11262,6.44,43
6136,5.8,165
2580,6.45,49
20296,5.75,252
16229,6.1,90
14729,6.15,81
12608,7.13,41
14306,5.85,187
14312,5.7,328
5764,5.76,296
10184,6.05,78
17578,5.87,134
687,5.99,86
10966,5.69,382
4198,6.85,38
18160,6.01,105
8084,6.57,41
16483,5.66,359
6601,7.62,30
1807,6.22,70
9258,5.93,84
16313,5.88,129
8895,6.57,44
20352,6.57,38
7848,6.91,32
17193,6.29,56
6855,6.28,58
3816,6.09,79
17144,6.11,63
18706,6.1,65
9835,6.38,62
10505,6.11,69
7149,6.33,63
663,6.07,71
7348,5.81,182
13608,6.04,97
4363,6.67,36
13067,6.11,87
9724,7.11,30
2491,5.95,96
14933,7.03,34
1031,6.25,61
8712,6.68,37
2348,6.22,54
706,6.5,38
10206,6.5,38
4095,6.76,34
6117,5.79,147
1918,6.8,41
4595,5.77,333
4948,6.41,69
10558,6.72,47
9373,5.7,176
10591,5.75,307
7130,6.12,65
19554,7.83,39
14704,6.23,60
3454,5.94,91
6820,5.78,249
19534,6.82,38
18588,6.25,64
11944,6.3,51
15189,6.39,113
18347,6.67,37
16073,5.74,410
20511,6.18,63
12922,5.75,202
4774,6.87,52
4944,5.82,240
9263,5.86,138
1351,5.59,915
18609,5.65,323
17107,6.33,52
17040,6.28,53
10971,5.87,131
11220,6.28,91
17600,5.72,202
16084,5.82,94
15812,6.6,33
8732,7.72,34
12281,5.93,100
12539,6.33,47
4448,5.8,164
8619,6.58,35
14423,6.08,79
9950,5.86,124
16623,6.0,87
1455,5.93,90
10582,6.06,67
9705,6.4,49
13889,5.94,85
19049,5.96,84
17047,5.89,130
14120,5.97,86
11877,5.87,120
6581,6.11,79
6364,5.73,194
8399,6.39,49
17446,5.77,331
11986,7.12,32
6784,6.28,51
20508,5.74,213
19044,5.97,87
1232,6.18,56
20374,5.75,148
4664,5.67,362
18360,6.04,104
2399,6.25,59
326,6.66,31
6490,6.05,65
5704,6.33,52
15846,6.06,66
20493,6.4,37
4544,5.93,88
17508,5.74,486
10295,5.7,216
2946,5.99,72
15151,6.37,41
12286,5.7,309
13105,6.13,69
10534,5.99,74
2315,5.78,163
5009,6.03,84
9062,6.03,74
2322,8.13,35
3459,6.54,39
9264,5.81,121
17749,6.01,108
5640,5.77,218
10725,6.18,53
1672,6.61,33
4321,6.66,36
12279,6.47,36
19152,6.36,57
16068,5.87,87
18593,6.76,33
20247,6.42,61
